,date,count,platform
4263,2021-04-28,103,16
4264,2021-04-29,108,16
4265,2021-04-30,119,16
4266,2021-05-01,2,16
4267,2021-05-02,1,16
4268,2021-05-03,14,16
4269,2021-05-04,73,16
4270,2021-05-05,95,16
4271,2021-05-06,88,16
4272,2021-05-07,87,16
4273,2021-05-08,14,16
4274,2021-05-09,6,16
4275,2021-05-10,19,16
4276,2021-05-11,94,16
4277,2021-05-12,97,16
4278,2021-05-13,96,16
4279,2021-05-14,96,16
4280,2021-05-15,22,16
4281,2021-05-16,19,16
4282,2021-05-17,93,16
4283,2021-05-18,94,16
4284,2021-05-19,94,16
4285,2021-05-20,94,16
4286,2021-05-21,93,16
4287,2021-05-22,42,16
4288,2021-05-23,25,16
4289,2021-05-24,96,16
4290,2021-05-25,103,16
4291,2021-05-26,106,16
4292,2021-05-27,100,16
4293,2021-05-28,92,16
4294,2021-05-29,51,16
4295,2021-05-30,66,16
4296,2021-05-31,118,16
4297,2021-06-01,98,16
4298,2021-06-02,109,16
4299,2021-06-03,110,16
4300,2021-06-04,107,16
4301,2021-06-05,18,16
4302,2021-06-06,15,16
4303,2021-06-07,99,16
4304,2021-06-08,112,16
4305,2021-06-09,111,16
4306,2021-06-10,107,16
4307,2021-06-11,106,16
4308,2021-06-12,16,16
4309,2021-06-13,17,16
4310,2021-06-14,84,16
4311,2021-06-15,105,16
4312,2021-06-16,109,16
4313,2021-06-17,105,16
4314,2021-06-18,103,16
4315,2021-06-19,30,16
4316,2021-06-20,18,16
4317,2021-06-21,107,16
4318,2021-06-22,111,16
4319,2021-06-23,103,16
4320,2021-06-24,104,16
4321,2021-06-25,108,16
4322,2021-06-26,43,16
4323,2021-06-27,33,16
4324,2021-06-28,108,16
4325,2021-06-29,87,16
4326,2021-06-30,114,16
4327,2021-07-01,72,16
4328,2021-07-02,77,16
4329,2021-07-03,21,16
4330,2021-07-04,13,16
4331,2021-07-05,73,16
4332,2021-07-06,85,16
4333,2021-07-07,81,16
4334,2021-07-08,81,16
4335,2021-07-09,72,16
4336,2021-07-10,25,16
4337,2021-07-11,13,16
4338,2021-07-12,80,16
4339,2021-07-13,87,16
4340,2021-07-14,82,16
4341,2021-07-15,106,16
4342,2021-07-16,99,16
4343,2021-07-17,26,16
4344,2021-07-18,16,16
4345,2021-07-19,99,16
4346,2021-07-20,103,16
4347,2021-07-21,111,16
4348,2021-07-22,112,16
4349,2021-07-23,108,16
4350,2021-07-24,40,16
4351,2021-07-25,30,16
4352,2021-07-26,113,16
4353,2021-07-27,122,16
4354,2021-07-28,115,16
4355,2021-07-29,116,16
4356,2021-07-30,111,16
4357,2021-07-31,183,16
4358,2021-08-01,7,16
4359,2021-08-02,108,16
4360,2021-08-03,135,16
4361,2021-08-04,148,16
4362,2021-08-05,144,16
4363,2021-08-06,147,16
4364,2021-08-07,21,16
4365,2021-08-08,16,16
4366,2021-08-09,157,16
4367,2021-08-10,159,16
4368,2021-08-11,165,16
4369,2021-08-12,164,16
4370,2021-08-13,162,16
4371,2021-08-14,40,16
4372,2021-08-15,27,16
4373,2021-08-16,161,16
4374,2021-08-17,170,16
4375,2021-08-18,174,16
4376,2021-08-19,179,16
4377,2021-08-20,166,16
4378,2021-08-21,57,16
4379,2021-08-22,43,16
4380,2021-08-23,166,16
4381,2021-08-24,174,16
4382,2021-08-25,173,16
4390,2020-04-06,2,17
4391,2020-04-08,3,17
4392,2020-04-10,1,17
4393,2020-04-13,1,17
4394,2020-04-15,2,17
4395,2020-04-17,1,17
4396,2020-04-20,2,17
4397,2020-04-22,3,17
4398,2020-04-24,1,17
4399,2020-04-27,2,17
4400,2020-04-29,3,17
4401,2020-05-04,2,17
4402,2020-05-06,3,17
4403,2020-05-08,1,17
4404,2020-05-11,2,17
4405,2020-05-13,3,17
4406,2020-05-15,1,17
4407,2020-05-18,2,17
4408,2020-05-20,3,17
4409,2020-05-22,1,17
4410,2020-05-25,2,17
4411,2020-05-27,3,17
4412,2020-05-29,1,17
4413,2020-06-01,7,17
4414,2020-06-02,2,17
4415,2020-06-03,9,17
4416,2020-06-04,2,17
4417,2020-06-05,3,17
4418,2020-06-06,3,17
4419,2020-06-07,4,17
4420,2020-06-08,5,17
4421,2020-06-09,4,17
4422,2020-06-10,7,17
4423,2020-06-11,4,17
4424,2020-06-12,6,17
4425,2020-06-13,2,17
4426,2020-06-14,3,17
4427,2020-06-15,2,17
4428,2020-06-16,4,17
4429,2020-06-17,7,17
4430,2020-06-18,3,17
4431,2020-06-19,5,17
4432,2020-06-20,4,17
4433,2020-06-21,4,17
4434,2020-06-22,3,17
4435,2020-06-23,2,17
4436,2020-06-24,6,17
4437,2020-06-25,4,17
4438,2020-06-26,3,17
4439,2020-06-27,2,17
4440,2020-06-28,2,17
4441,2020-06-29,4,17
4442,2020-06-30,4,17
4443,2020-07-01,7,17
4444,2020-07-02,3,17
4445,2020-07-03,5,17
4446,2020-07-04,3,17
4447,2020-07-05,1,17
4448,2020-07-06,2,17
4449,2020-07-07,3,17
4450,2020-07-08,4,17
4451,2020-07-09,5,17
4452,2020-07-10,4,17
4453,2020-07-11,4,17
4454,2020-07-12,1,17
4455,2020-07-13,5,17
4456,2020-07-15,4,17
4457,2020-07-16,5,17
4458,2020-07-17,6,17
4459,2020-07-18,3,17
4460,2020-07-19,1,17
4461,2020-07-20,5,17
4462,2020-07-21,1,17
4463,2020-07-22,3,17
4464,2020-07-23,6,17
4465,2020-07-24,5,17
4466,2020-07-25,4,17
4467,2020-07-26,1,17
4468,2020-07-27,7,17
4469,2020-07-28,3,17
4470,2020-07-29,4,17
4471,2020-07-30,6,17
4472,2020-07-31,4,17
4473,2020-08-01,3,17
4474,2020-08-02,2,17
4475,2020-08-03,6,17
4476,2020-08-04,8,17
4477,2020-08-05,5,17
4478,2020-08-06,6,17
4479,2020-08-07,6,17
4480,2020-08-08,1,17
4481,2020-08-09,1,17
4482,2020-08-10,6,17
4483,2020-08-11,7,17
4484,2020-08-12,6,17
4485,2020-08-13,6,17
4486,2020-08-14,6,17
4487,2020-08-15,1,17
4488,2020-08-16,1,17
4489,2020-08-17,4,17
4490,2020-08-18,7,17
4491,2020-08-19,5,17
4492,2020-08-20,7,17
4493,2020-08-21,5,17
4494,2020-08-22,1,17
4495,2020-08-23,1,17
4496,2020-08-24,7,17
4497,2020-08-25,7,17
4498,2020-08-26,5,17
4499,2020-08-27,6,17
4500,2020-08-28,8,17
4501,2020-08-29,1,17
4502,2020-08-30,1,17
4503,2020-08-31,3,17
4504,2020-09-01,6,17
4505,2020-09-02,6,17
4506,2020-09-03,3,17
4507,2020-09-04,6,17
4508,2020-09-05,1,17
4509,2020-09-07,7,17
4510,2020-09-08,4,17
4511,2020-09-09,4,17
4512,2020-09-11,6,17
4513,2020-09-12,3,17
4514,2020-09-14,3,17
4515,2020-09-15,4,17
4516,2020-09-16,4,17
4517,2020-09-17,3,17
4518,2020-09-18,8,17
4519,2020-09-19,2,17
4520,2020-09-21,6,17
4521,2020-09-22,3,17
4522,2020-09-23,5,17
4523,2020-09-24,2,17
4524,2020-09-25,7,17
4525,2020-09-26,3,17
4526,2020-09-28,6,17
4527,2020-09-29,4,17
4528,2020-09-30,6,17
4529,2020-10-01,6,17
4530,2020-10-02,6,17
4531,2020-10-03,2,17
4532,2020-10-04,2,17
4533,2020-10-05,9,17
4534,2020-10-06,6,17
4535,2020-10-07,7,17
4536,2020-10-08,6,17
4537,2020-10-09,7,17
4538,2020-10-10,2,17
4539,2020-10-11,2,17
4540,2020-10-12,9,17
4541,2020-10-13,7,17
4542,2020-10-14,8,17
4543,2020-10-15,5,17
4544,2020-10-16,8,17
4545,2020-10-17,2,17
4546,2020-10-18,2,17
4547,2020-10-19,6,17
4548,2020-10-20,6,17
4549,2020-10-21,6,17
4550,2020-10-22,6,17
4551,2020-10-23,9,17
4552,2020-10-25,3,17
4553,2020-10-26,7,17
4554,2020-10-27,7,17
4555,2020-10-28,6,17
4556,2020-10-29,5,17
4557,2020-10-30,6,17
4558,2020-10-31,2,17
4559,2020-11-01,1,17
4560,2020-11-02,8,17
4561,2020-11-03,4,17
4562,2020-11-04,7,17
4563,2020-11-05,4,17
4564,2020-11-06,8,17
4565,2020-11-07,2,17
4566,2020-11-08,2,17
4567,2020-11-09,8,17
4568,2020-11-10,5,17
4569,2020-11-11,11,17
4570,2020-11-12,4,17
4571,2020-11-13,9,17
4572,2020-11-15,3,17
4573,2020-11-16,7,17
4574,2020-11-17,6,17
4575,2020-11-18,7,17
4576,2020-11-19,4,17
4577,2020-11-20,7,17
4578,2020-11-22,2,17
4579,2020-11-23,8,17
4580,2020-11-24,3,17
4581,2020-11-25,5,17
4582,2020-11-26,4,17
4583,2020-11-27,9,17
4584,2020-11-28,2,17
4585,2020-11-29,2,17
4586,2020-11-30,11,17
4587,2020-12-01,6,17
4588,2020-12-02,7,17
4589,2020-12-03,4,17
4590,2020-12-04,9,17
4591,2020-12-05,1,17
4592,2020-12-06,1,17
4593,2020-12-07,10,17
4594,2020-12-08,6,17
4595,2020-12-09,9,17
4596,2020-12-10,5,17
4597,2020-12-11,12,17
4598,2020-12-12,1,17
4599,2020-12-13,2,17
4600,2020-12-14,8,17
4601,2020-12-15,7,17
4602,2020-12-16,9,17
4603,2020-12-17,5,17
4604,2020-12-18,6,17
4605,2020-12-20,4,17
4606,2020-12-21,9,17
4607,2020-12-22,6,17
4608,2020-12-23,7,17
4609,2020-12-24,3,17
4610,2020-12-25,6,17
4611,2020-12-26,1,17
4612,2020-12-27,3,17
4613,2020-12-28,13,17
4614,2020-12-29,2,17
4615,2020-12-30,5,17
4616,2020-12-31,6,17
4617,2021-01-01,10,17
4618,2021-01-02,3,17
4619,2021-01-03,1,17
4620,2021-01-04,15,17
4621,2021-01-05,7,17
4622,2021-01-06,16,17
4623,2021-01-07,7,17
4624,2021-01-08,13,17
4625,2021-01-09,4,17
4626,2021-01-10,1,17
4627,2021-01-11,12,17
4628,2021-01-12,8,17
4629,2021-01-13,12,17
4630,2021-01-14,7,17
4631,2021-01-15,8,17
4632,2021-01-16,3,17
4633,2021-01-17,1,17
4634,2021-01-18,14,17
4635,2021-01-19,6,17
4636,2021-01-20,9,17
4637,2021-01-21,9,17
4638,2021-01-22,7,17
4639,2021-01-23,2,17
4640,2021-01-24,1,17
4641,2021-01-25,11,17
4642,2021-01-26,4,17
4643,2021-01-27,7,17
4644,2021-01-28,7,17
4645,2021-01-29,8,17
4646,2021-01-30,3,17
4647,2021-01-31,1,17
4648,2021-02-01,67,17
4649,2021-02-02,60,17
4650,2021-02-03,67,17
4651,2021-02-04,54,17
4652,2021-02-05,63,17
4653,2021-02-06,34,17
4654,2021-02-07,20,17
4655,2021-02-08,68,17
4656,2021-02-09,52,17
4657,2021-02-10,77,17
4658,2021-02-11,57,17
4659,2021-02-12,72,17
4660,2021-02-13,34,17
4661,2021-02-14,12,17
4662,2021-02-15,86,17
4663,2021-02-16,63,17
4664,2021-02-17,87,17
4665,2021-02-18,165,17
4666,2021-02-19,208,17
4667,2021-02-20,142,17
4668,2021-02-21,68,17
4669,2021-02-22,218,17
4670,2021-02-23,137,17
4671,2021-02-24,228,17
4672,2021-02-25,177,17
4673,2021-02-26,218,17
4674,2021-02-27,126,17
4675,2021-02-28,71,17
4676,2021-03-01,237,17
4677,2021-03-02,169,17
4678,2021-03-03,233,17
4679,2021-03-04,182,17
4680,2021-03-05,237,17
4681,2021-03-06,133,17
4682,2021-03-07,71,17
4683,2021-03-08,229,17
4684,2021-03-09,192,17
4685,2021-03-10,247,17
4686,2021-03-11,200,17
4687,2021-03-12,244,17
4688,2021-03-13,156,17
4689,2021-03-14,69,17
4690,2021-03-15,248,17
4691,2021-03-16,183,17
4692,2021-03-17,245,17
4693,2021-03-18,201,17
4694,2021-03-19,247,17
4695,2021-03-20,159,17
4696,2021-03-21,74,17
4697,2021-03-22,252,17
4698,2021-03-23,180,17
4699,2021-03-24,241,17
4700,2021-03-25,190,17
4701,2021-03-26,244,17
4702,2021-03-27,143,17
4703,2021-03-28,69,17
4704,2021-03-29,208,17
4705,2021-03-30,166,17
4706,2021-03-31,214,17
4707,2021-04-01,184,17
4708,2021-04-02,227,17
4709,2021-04-03,136,17
4710,2021-04-04,66,17
4711,2021-04-05,237,17
4712,2021-04-06,168,17
4713,2021-04-07,243,17
4714,2021-04-08,175,17
4715,2021-04-09,235,17
4716,2021-04-10,136,17
4717,2021-04-11,68,17
4718,2021-04-12,237,17
4719,2021-04-13,175,17
4720,2021-04-14,240,17
4721,2021-04-15,176,17
4722,2021-04-16,236,17
4723,2021-04-17,135,17
4724,2021-04-18,66,17
4725,2021-04-19,241,17
4726,2021-04-20,178,17
4727,2021-04-21,237,17
4728,2021-04-22,181,17
4729,2021-04-23,239,17
4730,2021-04-24,130,17
4731,2021-04-25,71,17
4732,2021-04-26,232,17
4733,2021-04-27,168,17
4734,2021-04-28,224,17
4735,2021-04-29,188,17
4736,2021-04-30,256,17
4737,2021-05-01,116,17
4738,2021-05-02,60,17
4739,2021-05-03,268,17
4740,2021-05-04,187,17
4741,2021-05-05,271,17
4742,2021-05-06,215,17
4743,2021-05-07,266,17
4744,2021-05-08,158,17
4745,2021-05-09,66,17
4746,2021-05-10,268,17
4747,2021-05-11,205,17
4748,2021-05-12,274,17
4749,2021-05-13,209,17
4750,2021-05-14,267,17
4751,2021-05-15,148,17
4752,2021-05-16,85,17
4753,2021-05-17,275,17
4754,2021-05-18,186,17
4755,2021-05-19,275,17
4756,2021-05-20,200,17
4757,2021-05-21,264,17
4758,2021-05-22,142,17
4759,2021-05-23,79,17
4760,2021-05-24,262,17
4761,2021-05-25,184,17
4762,2021-05-26,251,17
4763,2021-05-27,212,17
4764,2021-05-28,269,17
4765,2021-05-29,154,17
4766,2021-05-30,76,17
4767,2021-05-31,259,17
4768,2021-06-01,213,17
4769,2021-06-02,281,17
4770,2021-06-03,224,17
4771,2021-06-04,261,17
4772,2021-06-05,156,17
4773,2021-06-06,77,17
4774,2021-06-07,274,17
4775,2021-06-08,198,17
4776,2021-06-09,276,17
4777,2021-06-10,207,17
4778,2021-06-11,280,17
4779,2021-06-12,130,17
4780,2021-06-13,73,17
4781,2021-06-14,264,17
4782,2021-06-15,212,17
4783,2021-06-16,282,17
4784,2021-06-17,220,17
4785,2021-06-18,281,17
4786,2021-06-19,134,17
4787,2021-06-20,78,17
4788,2021-06-21,259,17
4789,2021-06-22,191,17
4790,2021-06-23,266,17
4791,2021-06-24,221,17
4792,2021-06-25,274,17
4793,2021-06-26,137,17
4794,2021-06-27,67,17
4795,2021-06-28,259,17
4796,2021-06-29,147,17
4797,2021-06-30,242,17
4798,2021-07-01,239,17
4799,2021-07-02,277,17
4800,2021-07-03,147,17
4801,2021-07-04,79,17
4802,2021-07-05,275,17
4803,2021-07-06,219,17
4804,2021-07-07,291,17
4805,2021-07-08,262,17
4806,2021-07-09,284,17
4807,2021-07-10,158,17
4808,2021-07-11,69,17
4809,2021-07-12,286,17
4810,2021-07-13,231,17
4811,2021-07-14,299,17
4812,2021-07-15,238,17
4813,2021-07-16,284,17
4814,2021-07-17,155,17
4815,2021-07-18,71,17
4816,2021-07-19,265,17
4817,2021-07-20,202,17
4818,2021-07-21,272,17
4819,2021-07-22,239,17
4820,2021-07-23,276,17
4821,2021-07-24,157,17
4822,2021-07-25,74,17
4823,2021-07-26,273,17
4824,2021-07-27,181,17
4825,2021-07-28,263,17
4826,2021-07-29,281,17
4827,2021-07-30,292,17
4828,2021-07-31,170,17
4829,2021-08-01,71,17
4830,2021-08-02,254,17
4831,2021-08-03,201,17
4832,2021-08-04,264,17
4833,2021-08-05,208,17
4834,2021-08-06,253,17
4835,2021-08-07,151,17
4836,2021-08-08,75,17
4837,2021-08-09,258,17
4838,2021-08-10,194,17
4839,2021-08-11,267,17
4840,2021-08-12,202,17
4841,2021-08-13,248,17
4842,2021-08-14,151,17
4843,2021-08-15,62,17
4844,2021-08-16,237,17
4845,2021-08-17,177,17
4846,2021-08-18,242,17
4847,2021-08-19,205,17
4848,2021-08-20,250,17
4849,2021-08-21,146,17
4850,2021-08-22,68,17
4851,2021-08-23,239,17
4852,2021-08-24,153,17
4853,2021-08-25,227,17
4869,2019-12-16,1,18
4870,2019-12-30,1,18
4871,2020-01-04,2,18
4872,2020-01-06,1,18
4873,2020-01-10,1,18
4874,2020-01-16,1,18
4875,2020-01-22,1,18
4876,2020-01-27,20,18
4877,2020-01-28,21,18
4878,2020-01-29,17,18
4879,2020-01-30,20,18
4880,2020-01-31,17,18
4881,2020-02-01,1,18
4882,2020-02-03,15,18
4883,2020-02-04,15,18
4884,2020-02-05,16,18
4885,2020-02-06,16,18
4886,2020-02-07,15,18
4887,2020-02-08,2,18
4888,2020-02-09,1,18
4889,2020-02-10,19,18
4890,2020-02-11,18,18
4891,2020-02-12,21,18
4892,2020-02-13,21,18
4893,2020-02-14,26,18
4894,2020-02-15,2,18
4895,2020-02-16,1,18
4896,2020-02-17,26,18
4897,2020-02-18,66,18
4898,2020-02-19,1216,18
4899,2020-02-20,1214,18
4900,2020-02-21,1181,18
4901,2020-02-22,277,18
4902,2020-02-23,58,18
4903,2020-02-24,1207,18
4904,2020-02-25,1309,18
4905,2020-02-26,1335,18
4906,2020-02-27,1346,18
4907,2020-02-28,1349,18
4908,2020-02-29,356,18
4909,2020-03-01,55,18
4910,2020-03-02,1249,18
4911,2020-03-03,1371,18
4912,2020-03-04,1386,18
4913,2020-03-05,1366,18
4914,2020-03-06,1384,18
4915,2020-03-07,287,18
4916,2020-03-08,60,18
4917,2020-03-09,1247,18
4918,2020-03-10,1355,18
4919,2020-03-11,1386,18
4920,2020-03-12,1361,18
4921,2020-03-13,1356,18
4922,2020-03-14,407,18
4923,2020-03-15,61,18
4924,2020-03-16,1306,18
4925,2020-03-17,1386,18
4926,2020-03-18,1407,18
4927,2020-03-19,1381,18
4928,2020-03-20,1387,18
4929,2020-03-21,713,18
4930,2020-03-22,59,18
4931,2020-03-23,1213,18
4932,2020-03-24,1324,18
4933,2020-03-25,1314,18
4934,2020-03-26,1288,18
4935,2020-03-27,1265,18
4936,2020-03-28,256,18
4937,2020-03-29,65,18
4938,2020-03-30,1205,18
4939,2020-03-31,1246,18
4940,2020-04-01,1249,18
4941,2020-04-02,1225,18
4942,2020-04-03,1230,18
4943,2020-04-04,212,18
4944,2020-04-05,56,18
4945,2020-04-06,1201,18
4946,2020-04-07,1277,18
4947,2020-04-08,1286,18
4948,2020-04-09,1277,18
4949,2020-04-10,1264,18
4950,2020-04-11,255,18
4951,2020-04-12,53,18
4952,2020-04-13,1230,18
4953,2020-04-14,1272,18
4954,2020-04-15,1294,18
4955,2020-04-16,1277,18
4956,2020-04-17,1269,18
4957,2020-04-18,681,18
4958,2020-04-19,64,18
4959,2020-04-20,1205,18
4960,2020-04-21,1275,18
4961,2020-04-22,1288,18
4962,2020-04-23,1270,18
4963,2020-04-24,1271,18
4964,2020-04-25,298,18
4965,2020-04-26,70,18
4966,2020-04-27,1213,18
4967,2020-04-28,1273,18
4968,2020-04-29,1289,18
4969,2020-04-30,1274,18
4970,2020-05-01,1083,18
4971,2020-05-02,192,18
4972,2020-05-03,71,18
4973,2020-05-04,1054,18
4974,2020-05-05,1099,18
4975,2020-05-06,1261,18
4976,2020-05-07,1283,18
4977,2020-05-08,1265,18
4978,2020-05-09,237,18
4979,2020-05-10,68,18
4980,2020-05-11,1041,18
4981,2020-05-12,1244,18
4982,2020-05-13,1276,18
4983,2020-05-14,1272,18
4984,2020-05-15,1263,18
4985,2020-05-16,701,18
4986,2020-05-17,98,18
4987,2020-05-18,1176,18
4988,2020-05-19,1256,18
4989,2020-05-20,1252,18
4990,2020-05-21,1237,18
4991,2020-05-22,1232,18
4992,2020-05-23,285,18
4993,2020-05-24,78,18
4994,2020-05-25,1189,18
4995,2020-05-26,1254,18
4996,2020-05-27,1270,18
4997,2020-05-28,1250,18
4998,2020-05-29,1240,18
4999,2020-05-30,270,18
5000,2020-05-31,97,18
5001,2020-06-01,1205,18
5002,2020-06-02,1294,18
5003,2020-06-03,1319,18
5004,2020-06-04,1309,18
5005,2020-06-05,1294,18
5006,2020-06-06,281,18
5007,2020-06-07,85,18
5008,2020-06-08,1228,18
5009,2020-06-09,1306,18
5010,2020-06-10,1309,18
5011,2020-06-11,1314,18
5012,2020-06-12,1205,18
5013,2020-06-13,679,18
5014,2020-06-14,92,18
5015,2020-06-15,1227,18
5016,2020-06-16,1353,18
5017,2020-06-17,1328,18
5018,2020-06-18,1314,18
5019,2020-06-19,1301,18
5020,2020-06-20,349,18
5021,2020-06-21,149,18
5022,2020-06-22,1252,18
5023,2020-06-23,1322,18
5024,2020-06-24,1318,18
5025,2020-06-25,1308,18
5026,2020-06-26,1292,18
5027,2020-06-27,328,18
5028,2020-06-28,151,18
5029,2020-06-29,1248,18
5030,2020-06-30,1307,18
5031,2020-07-01,1292,18
5032,2020-07-02,1301,18
5033,2020-07-03,1291,18
5034,2020-07-04,317,18
5035,2020-07-05,137,18
5036,2020-07-06,1232,18
5037,2020-07-07,1313,18
5038,2020-07-08,1309,18
5039,2020-07-09,1297,18
5040,2020-07-10,1279,18
5041,2020-07-11,460,18
5042,2020-07-12,172,18
5043,2020-07-13,1352,18
5044,2020-07-14,1465,18
5045,2020-07-15,1433,18
5046,2020-07-16,1400,18
5047,2020-07-17,1380,18
5048,2020-07-18,298,18
5049,2020-07-19,100,18
5050,2020-07-20,1342,18
5051,2020-07-21,1393,18
5052,2020-07-22,1421,18
5053,2020-07-23,1400,18
5054,2020-07-24,1372,18
5055,2020-07-25,281,18
5056,2020-07-26,120,18
5057,2020-07-27,1351,18
5058,2020-07-28,1403,18
5059,2020-07-29,1426,18
5060,2020-07-30,1409,18
5061,2020-07-31,1393,18
5062,2020-08-01,282,18
5063,2020-08-02,108,18
5064,2020-08-03,1353,18
5065,2020-08-04,1406,18
5066,2020-08-05,1440,18
5067,2020-08-06,1410,18
5068,2020-08-07,1392,18
5069,2020-08-08,724,18
5070,2020-08-09,93,18
5071,2020-08-10,1164,18
5072,2020-08-11,1453,18
5073,2020-08-12,1224,18
5074,2020-08-13,1205,18
5075,2020-08-14,1186,18
5076,2020-08-15,250,18
5077,2020-08-16,84,18
5078,2020-08-17,1138,18
5079,2020-08-18,1197,18
5080,2020-08-19,1217,18
5081,2020-08-20,1194,18
5082,2020-08-21,1175,18
5083,2020-08-22,233,18
5084,2020-08-23,69,18
5085,2020-08-24,1131,18
5086,2020-08-25,1184,18
5087,2020-08-26,1203,18
5088,2020-08-27,1185,18
5089,2020-08-28,1177,18
5090,2020-08-29,228,18
5091,2020-08-30,74,18
5092,2020-08-31,1118,18
5093,2020-09-01,1178,18
5094,2020-09-02,1191,18
5095,2020-09-03,1179,18
5096,2020-09-04,1170,18
5097,2020-09-05,680,18
5098,2020-09-06,69,18
5099,2020-09-07,984,18
5100,2020-09-08,1213,18
5101,2020-09-09,1065,18
5102,2020-09-10,883,18
5103,2020-09-11,862,18
5104,2020-09-12,190,18
5105,2020-09-13,58,18
5106,2020-09-14,821,18
5107,2020-09-15,901,18
5108,2020-09-16,972,18
5109,2020-09-17,1046,18
5110,2020-09-18,1050,18
5111,2020-09-19,284,18
5112,2020-09-20,68,18
5113,2020-09-21,986,18
5114,2020-09-22,1069,18
5115,2020-09-23,1065,18
5116,2020-09-24,1039,18
5117,2020-09-25,1051,18
5118,2020-09-26,277,18
5119,2020-09-27,68,18
5120,2020-09-28,987,18
5121,2020-09-29,1077,18
5122,2020-09-30,1069,18
5123,2020-10-01,957,18
5124,2020-10-02,953,18
5125,2020-10-03,572,18
5126,2020-10-04,68,18
5127,2020-10-05,1082,18
5128,2020-10-06,1166,18
5129,2020-10-07,1166,18
5130,2020-10-08,1166,18
5131,2020-10-09,1159,18
5132,2020-10-10,208,18
5133,2020-10-11,73,18
5134,2020-10-12,1110,18
5135,2020-10-13,1171,18
5136,2020-10-14,1185,18
5137,2020-10-15,1003,18
5138,2020-10-16,968,18
5139,2020-10-17,183,18
5140,2020-10-18,60,18
5141,2020-10-19,931,18
5142,2020-10-20,998,18
5143,2020-10-21,1100,18
5144,2020-10-22,1027,18
5145,2020-10-23,990,18
5146,2020-10-24,189,18
5147,2020-10-25,72,18
5148,2020-10-26,931,18
5149,2020-10-27,993,18
5150,2020-10-28,1079,18
5151,2020-10-29,1000,18
5152,2020-10-30,986,18
5153,2020-10-31,366,18
5154,2020-11-01,64,18
5155,2020-11-02,906,18
5156,2020-11-03,987,18
5157,2020-11-04,882,18
5158,2020-11-05,1180,18
5159,2020-11-06,1168,18
5160,2020-11-07,274,18
5161,2020-11-08,74,18
5162,2020-11-09,1128,18
5163,2020-11-10,1184,18
5164,2020-11-11,1182,18
5165,2020-11-12,1191,18
5166,2020-11-13,1181,18
5167,2020-11-14,294,18
5168,2020-11-15,82,18
5169,2020-11-16,1138,18
5170,2020-11-17,1216,18
5171,2020-11-18,1213,18
5172,2020-11-19,1214,18
5173,2020-11-20,1213,18
5174,2020-11-21,497,18
5175,2020-11-22,318,18
5176,2020-11-23,1171,18
5177,2020-11-24,1218,18
5178,2020-11-25,1210,18
5179,2020-11-26,1220,18
5180,2020-11-27,1213,18
5181,2020-11-28,484,18
5182,2020-11-29,212,18
5183,2020-11-30,1198,18
5184,2020-12-01,1279,18
5185,2020-12-02,1245,18
5186,2020-12-03,1244,18
5187,2020-12-04,1255,18
5188,2020-12-05,389,18
5189,2020-12-06,211,18
5190,2020-12-07,1203,18
5191,2020-12-08,1257,18
5192,2020-12-09,1257,18
5193,2020-12-10,1264,18
5194,2020-12-11,1261,18
5195,2020-12-12,386,18
5196,2020-12-13,86,18
5197,2020-12-14,1196,18
5198,2020-12-15,1262,18
5199,2020-12-16,1265,18
5200,2020-12-17,1269,18
5201,2020-12-18,1266,18
5202,2020-12-19,319,18
5203,2020-12-20,98,18
5204,2020-12-21,1212,18
5205,2020-12-22,1263,18
5206,2020-12-23,1265,18
5207,2020-12-24,1262,18
5208,2020-12-25,1215,18
5209,2020-12-26,744,18
5210,2020-12-27,548,18
5211,2020-12-28,1188,18
5212,2020-12-29,1248,18
5213,2020-12-30,1232,18
5214,2020-12-31,1128,18
5215,2021-01-01,520,18
5216,2021-01-02,243,18
5217,2021-01-03,18,18
5218,2021-01-04,1068,18
5219,2021-01-05,379,18
5220,2021-01-06,1103,18
5221,2021-01-07,56,18
5222,2021-01-08,45,18
5223,2021-01-09,14,18
5224,2021-01-10,56,18
5225,2021-01-11,961,18
5226,2021-01-12,1033,18
5227,2021-01-13,1116,18
5228,2021-01-14,1058,18
5229,2021-01-15,1222,18
5230,2021-01-16,220,18
5231,2021-01-17,271,18
5232,2021-01-18,1160,18
5233,2021-01-19,1237,18
5234,2021-01-20,1248,18
5235,2021-01-21,1234,18
5236,2021-01-22,1221,18
5237,2021-01-23,382,18
5238,2021-01-24,78,18
5239,2021-01-25,1161,18
5240,2021-01-26,1215,18
5241,2021-01-27,1246,18
5242,2021-01-28,1227,18
5243,2021-01-29,1214,18
5244,2021-01-30,422,18
5245,2021-01-31,59,18
5246,2021-02-01,1189,18
5247,2021-02-02,1119,18
5248,2021-02-03,1096,18
5249,2021-02-04,1109,18
5250,2021-02-05,1081,18
5251,2021-02-06,472,18
5252,2021-02-07,148,18
5253,2021-02-08,1047,18
5254,2021-02-09,1129,18
5255,2021-02-10,1121,18
5256,2021-02-11,1114,18
5257,2021-02-12,1100,18
5258,2021-02-13,391,18
5259,2021-02-14,246,18
5260,2021-02-15,1052,18
5261,2021-02-16,1127,18
5262,2021-02-17,1117,18
5263,2021-02-18,1115,18
5264,2021-02-19,1088,18
5265,2021-02-20,373,18
5266,2021-02-21,334,18
